,ncells,n_mutation_groups,mutation_group_size,coverage,n_clusters,seed,accuracy_given_clusters,error_given_clusters,accuracy_given_k_kmeans,error_given_k_kmeans,accuracy_kmeans,error_kmeans,accuracy_phertilizer,error_phertilizer,accuracy_given_k_kmeans_post,error_given_k_kmeans_post,accuracy_kmeans_post,error_kmeans_post,accuracy_pharming,error_pharming
193,1000,10,500,0.02,15,3,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m10_size500_cov0.02_p15_s3/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.02_p15_s3/solution_0/B.csv',0.14447134786117838,,0.0,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.02_p15_s3/solution_0/B.csv',0.2046004842615012,,0.0,
194,1000,10,500,0.02,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m10_size500_cov0.02_p15_s4/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.02_p15_s4/solution_0/B.csv',0.11402280456091218,,0.08311662332466493,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.02_p15_s4/solution_0/B.csv',0.3626725345069014,,0.022204440888177635,
195,1000,10,500,0.05,5,0,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m10_size500_cov0.05_p5_s0/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.05_p5_s0/solution_0/B.csv',0.6300461940148624,,0.4414541072504519,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.05_p5_s0/solution_0/B.csv',0.6933119100220928,,0.31572604940751153,
196,1000,10,500,0.05,5,1,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m10_size500_cov0.05_p5_s1/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.05_p5_s1/solution_0/B.csv',0.4561368209255533,,0.4958752515090543,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.05_p5_s1/solution_0/B.csv',0.8217303822937626,,0.0,
197,1000,10,500,0.05,5,2,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m10_size500_cov0.05_p5_s2/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.05_p5_s2/solution_0/B.csv',0.9015028432168968,,0.30046709991876525,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.05_p5_s2/solution_0/B.csv',1.0,,0.0,
198,1000,10,500,0.05,5,3,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m10_size500_cov0.05_p5_s3/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.05_p5_s3/solution_0/B.csv',0.5062349155269509,,0.5978479485116653,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.05_p5_s3/solution_0/B.csv',0.5062349155269509,,0.5430410297666934,
199,1000,10,500,0.05,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m10_size500_cov0.05_p5_s4/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.05_p5_s4/solution_0/B.csv',0.9350385708485587,,0.5875964271213967,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.05_p5_s4/solution_0/B.csv',1.0,,0.548721071863581,
200,1000,10,500,0.05,10,0,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m10_size500_cov0.05_p10_s0/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.05_p10_s0/solution_0/B.csv',0.9003415712276471,,0.1340164757886277,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.05_p10_s0/solution_0/B.csv',0.9003415712276471,,0.18947156921840466,
201,1000,10,500,0.05,10,1,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m10_size500_cov0.05_p10_s1/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.05_p10_s1/solution_0/B.csv',0.3682,,0.0973,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.05_p10_s1/solution_0/B.csv',0.3682,,0.1102,
202,1000,10,500,0.05,10,2,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m10_size500_cov0.05_p10_s2/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.05_p10_s2/solution_0/B.csv',0.7031746031746032,,0.10376984126984128,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.05_p10_s2/solution_0/B.csv',0.7228174603174603,,0.225,
203,1000,10,500,0.05,10,3,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m10_size500_cov0.05_p10_s3/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.05_p10_s3/solution_0/B.csv',0.5694280078895464,,0.09812623274161736,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.05_p10_s3/solution_0/B.csv',0.5694280078895464,,0.10118343195266272,
204,1000,10,500,0.05,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m10_size500_cov0.05_p10_s4/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.05_p10_s4/solution_0/B.csv',0.5659452837893018,,0.18824009799918334,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.05_p10_s4/solution_0/B.csv',0.5659452837893018,,0.15475704369130258,
205,1000,10,500,0.05,15,0,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m10_size500_cov0.05_p15_s0/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.05_p15_s0/solution_0/B.csv',0.5616411073491336,,0.0,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.05_p15_s0/solution_0/B.csv',0.5616411073491336,,0.06074487153953396,
206,1000,10,500,0.05,15,1,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m10_size500_cov0.05_p15_s1/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.05_p15_s1/solution_0/B.csv',0.5411367249602543,,0.0,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.05_p15_s1/solution_0/B.csv',0.5411367249602543,,0.14507154213036566,
207,1000,10,500,0.05,15,2,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m10_size500_cov0.05_p15_s2/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.05_p15_s2/solution_0/B.csv',0.5856089296392266,,0.0010962726729120988,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.05_p15_s2/solution_0/B.csv',0.5856089296392266,,0.0,
208,1000,10,500,0.05,15,3,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m10_size500_cov0.05_p15_s3/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.05_p15_s3/solution_0/B.csv',0.6466908797417272,,0.0,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.05_p15_s3/solution_0/B.csv',0.6466908797417272,,0.0,
209,1000,10,500,0.05,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m10_size500_cov0.05_p15_s4/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.05_p15_s4/solution_0/B.csv',0.4536907381476295,,0.09481896379275855,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.05_p15_s4/solution_0/B.csv',0.4536907381476295,,0.0008001600320064013,
210,1000,10,500,0.1,5,0,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m10_size500_cov0.1_p5_s0/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.1_p5_s0/solution_0/B.csv',0.7800763205462944,,0.47238401285398673,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.1_p5_s0/solution_0/B.csv',0.8547901184976903,,0.3022695320345451,
211,1000,10,500,0.1,5,1,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m10_size500_cov0.1_p5_s1/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.1_p5_s1/solution_0/B.csv',0.7917505030181087,,0.7030181086519115,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.1_p5_s1/solution_0/B.csv',0.9494969818913481,,0.0,
212,1000,10,500,0.1,5,2,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m10_size500_cov0.1_p5_s2/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.1_p5_s2/solution_0/B.csv',0.7483753046303818,,0.2770105605199025,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.1_p5_s2/solution_0/B.csv',1.0,,0.0,
213,1000,10,500,0.1,5,3,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m10_size500_cov0.1_p5_s3/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.1_p5_s3/solution_0/B.csv',0.7878117457763475,,0.6312349155269509,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.1_p5_s3/solution_0/B.csv',0.8952131938857603,,0.39702333065164924,
214,1000,10,500,0.1,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m10_size500_cov0.1_p5_s4/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.1_p5_s4/solution_0/B.csv',0.7129516849370686,,0.7830897279740154,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.1_p5_s4/solution_0/B.csv',1.0,,0.559074299634592,
215,1000,10,500,0.1,10,0,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m10_size500_cov0.1_p10_s0/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.1_p10_s0/solution_0/B.csv',0.8659835242113723,,0.4153104279686558,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.1_p10_s0/solution_0/B.csv',0.8659835242113723,,0.0,
216,1000,10,500,0.1,10,1,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m10_size500_cov0.1_p10_s1/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.1_p10_s1/solution_0/B.csv',0.3798,,0.0954,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.1_p10_s1/solution_0/B.csv',0.3798,,0.0888,
217,1000,10,500,0.1,10,2,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m10_size500_cov0.1_p10_s2/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.1_p10_s2/solution_0/B.csv',0.8843253968253968,,0.13234126984126984,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.1_p10_s2/solution_0/B.csv',0.8843253968253968,,0.22083333333333333,
218,1000,10,500,0.1,10,3,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m10_size500_cov0.1_p10_s3/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.1_p10_s3/solution_0/B.csv',0.7581854043392505,,0.015779092702169626,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.1_p10_s3/solution_0/B.csv',0.7581854043392505,,0.10256410256410256,
219,1000,10,500,0.1,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m10_size500_cov0.1_p10_s4/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.1_p10_s4/solution_0/B.csv',0.8497345855451205,,0.194467129440588,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.1_p10_s4/solution_0/B.csv',0.9254797876684361,,0.0,
220,1000,10,500,0.1,15,0,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m10_size500_cov0.1_p15_s0/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.1_p15_s0/solution_0/B.csv',0.7641904003186616,,0.0,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.1_p15_s0/solution_0/B.csv',0.7641904003186616,,0.029476199960167298,
221,1000,10,500,0.1,15,1,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m10_size500_cov0.1_p15_s1/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.1_p15_s1/solution_0/B.csv',0.8563195548489666,,0.0,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.1_p15_s1/solution_0/B.csv',0.900039745627981,,0.1269872813990461,
222,1000,10,500,0.1,15,2,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m10_size500_cov0.1_p15_s2/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.1_p15_s2/solution_0/B.csv',0.49093083516045444,,0.00019932230416583617,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.1_p15_s2/solution_0/B.csv',0.49093083516045444,,0.0,
223,1000,10,500,0.1,15,3,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m10_size500_cov0.1_p15_s3/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.1_p15_s3/solution_0/B.csv',0.2933817594834544,,0.0,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.1_p15_s3/solution_0/B.csv',0.2933817594834544,,0.0,
224,1000,10,500,0.1,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m10_size500_cov0.1_p15_s4/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.1_p15_s4/solution_0/B.csv',0.8721744348869774,,0.0,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size500_cov0.1_p15_s4/solution_0/B.csv',0.9241848369673935,,0.002400480096019204,
225,1000,10,1000,0.02,5,0,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m10_size1000_cov0.02_p5_s0/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size1000_cov0.02_p5_s0/solution_0/B.csv',0.6163208300079809,,0.23757980845969673,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size1000_cov0.02_p5_s0/solution_0/B.csv',0.6163208300079809,,0.0974660814046289,
226,1000,10,1000,0.02,5,1,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m10_size1000_cov0.02_p5_s1/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size1000_cov0.02_p5_s1/solution_0/B.csv',0.6947791164658634,,0.4418172690763052,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size1000_cov0.02_p5_s1/solution_0/B.csv',0.7988955823293172,,0.10411646586345381,
227,1000,10,1000,0.02,5,2,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m10_size1000_cov0.02_p5_s2/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size1000_cov0.02_p5_s2/solution_0/B.csv',0.8987060250707642,,0.2936716538617064,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size1000_cov0.02_p5_s2/solution_0/B.csv',1.0,,0.0,
228,1000,10,1000,0.02,5,3,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m10_size1000_cov0.02_p5_s3/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size1000_cov0.02_p5_s3/solution_0/B.csv',0.354181307097681,,0.3968979018170866,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size1000_cov0.02_p5_s3/solution_0/B.csv',0.49804236522437506,,0.3786768396747315,
229,1000,10,1000,0.02,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m10_size1000_cov0.02_p5_s4/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size1000_cov0.02_p5_s4/solution_0/B.csv',0.4965635738831615,,0.5621588841722256,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size1000_cov0.02_p5_s4/solution_0/B.csv',0.9021629270264807,,0.5314331918334344,
230,1000,10,1000,0.02,10,0,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m10_size1000_cov0.02_p10_s0/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size1000_cov0.02_p10_s0/solution_0/B.csv',0.4631357207342763,,0.30935901294011436,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m10_size1000_cov0.02_p10_s0/solution_0/B.csv',0.4631357207342763,,0.05607382886949543,
